0.000,200.000
0.005,200.000
0.010,199.000
0.015,200.000
0.020,199.000
0.025,65.667
0.030,65.667
0.035,49.000
0.040,49.000
0.045,21.222
0.050,21.222
0.055,24.000
0.060,65.667
0.065,24.000
0.070,19.000
0.075,11.500
0.080,9.526
0.085,12.333
0.090,15.667
0.095,13.286
0.100,6.692
0.105,7.696
0.110,5.061
0.115,4.882
0.120,4.128
0.125,3.878
0.130,4.000
0.135,3.545
0.140,3.762
0.145,3.000
0.150,2.175
0.155,1.857
0.160,2.333
0.165,1.985
0.170,1.381
0.175,1.326
0.180,1.247
0.185,0.980
0.190,0.980
0.195,1.000
0.200,0.802
0.205,1.151
0.210,0.887
0.215,0.961
0.220,0.653
0.225,0.626
0.230,0.515
0.235,0.562
0.240,0.493
0.245,0.639
0.250,0.316
0.255,0.370
0.260,0.418
0.265,0.370
0.270,0.351
0.275,0.212
0.280,0.316
0.285,0.220
0.290,0.282
0.295,0.235
0.300,0.149
0.305,0.220
0.310,0.212
0.315,0.136
0.320,0.170
0.325,0.149
0.330,0.117
0.335,0.105
0.340,0.124
0.345,0.111
0.350,0.111
0.355,0.093
0.360,0.111
0.365,0.099
0.370,0.064
0.375,0.093
0.380,0.058
0.385,0.075
0.390,0.081
0.395,0.047
0.400,0.058
0.405,0.064
0.410,0.070
0.415,0.042
0.420,0.047
0.425,0.064
0.430,0.026
0.435,0.020
0.440,0.026
0.445,0.036
0.450,0.036
0.455,0.042
0.460,0.053
0.465,0.020
0.470,0.015
0.475,0.026
0.480,0.020
0.485,0.036
0.490,0.026
0.495,0.005
0.500,0.026
0.505,0.053
0.510,0.026
0.515,0.015
0.520,0.020
0.525,0.015
0.530,0.020
0.535,0.005
0.540,0.005
0.545,0.026
0.550,0.015
0.555,0.036
0.560,0.010
0.565,0.015
0.570,0.015
0.575,0.010
0.580,0.015
0.585,0.010
0.590,0.015
0.595,0.026
0.600,0.000
0.605,0.015
0.610,0.020
0.615,0.000
0.620,0.010
0.625,0.015
0.630,0.000
0.635,0.015
0.640,0.020
0.645,0.000
0.650,0.005
0.655,0.010
0.660,0.005
0.665,0.005
0.670,0.015
0.675,0.000
0.680,0.000
0.685,0.000
0.690,0.005
0.695,0.000
0.700,0.000
0.705,0.005
0.710,0.005
0.715,0.000
0.720,0.000
0.725,0.000
0.730,0.000
0.735,0.000
0.740,0.000
0.745,0.005
0.750,0.000
0.755,0.000
0.760,0.005
0.765,0.000
0.770,0.000
0.775,0.000
0.780,0.000
0.785,0.000
0.790,0.000
0.795,0.000
0.800,0.000
0.805,0.000
0.810,0.000
0.815,0.000
0.820,0.000
0.825,0.000
0.830,0.000
0.835,0.000
0.840,0.000
0.845,0.000
0.850,0.000
0.855,0.000
0.860,0.000
0.865,0.000
0.870,0.000
0.875,0.000
0.880,0.000
0.885,0.000
0.890,0.000
0.895,0.000
0.900,0.000
0.905,0.000
0.910,0.000
0.915,0.000
0.920,0.000
0.925,0.000
0.930,0.000
0.935,0.000
0.940,0.000
0.945,0.000
0.950,0.000
0.955,0.000
0.960,0.000
0.965,0.000
0.970,0.000
0.975,0.000
0.980,0.000
0.985,0.000
0.990,0.000
0.995,0.000
