0.000,200.000
0.005,200.000
0.010,200.000
0.015,199.000
0.020,200.000
0.025,99.000
0.030,199.000
0.035,49.000
0.040,32.333
0.045,39.000
0.050,24.000
0.055,199.000
0.060,17.182
0.065,14.385
0.070,21.222
0.075,14.385
0.080,15.667
0.085,11.500
0.090,7.000
0.095,10.111
0.100,8.524
0.105,5.250
0.110,5.897
0.115,5.061
0.120,4.882
0.125,4.714
0.130,3.545
0.135,3.082
0.140,2.390
0.145,3.167
0.150,2.571
0.155,1.778
0.160,2.030
0.165,1.500
0.170,1.985
0.175,1.817
0.180,1.198
0.185,1.020
0.190,1.222
0.195,0.818
0.200,0.818
0.205,0.923
0.210,0.923
0.215,0.653
0.220,0.770
0.225,0.613
0.230,0.613
0.235,0.600
0.240,0.600
0.245,0.408
0.250,0.282
0.255,0.361
0.260,0.439
0.265,0.361
0.270,0.290
0.275,0.274
0.280,0.316
0.285,0.235
0.290,0.274
0.295,0.242
0.300,0.176
0.305,0.190
0.310,0.163
0.315,0.170
0.320,0.163
0.325,0.117
0.330,0.093
0.335,0.093
0.340,0.075
0.345,0.124
0.350,0.081
0.355,0.075
0.360,0.099
0.365,0.081
0.370,0.087
0.375,0.087
0.380,0.064
0.385,0.087
0.390,0.070
0.395,0.058
0.400,0.042
0.405,0.070
0.410,0.036
0.415,0.053
0.420,0.064
0.425,0.070
0.430,0.053
0.435,0.042
0.440,0.036
0.445,0.036
0.450,0.036
0.455,0.042
0.460,0.036
0.465,0.026
0.470,0.047
0.475,0.031
0.480,0.020
0.485,0.036
0.490,0.031
0.495,0.015
0.500,0.015
0.505,0.026
0.510,0.020
0.515,0.015
0.520,0.010
0.525,0.026
0.530,0.026
0.535,0.020
0.540,0.010
0.545,0.031
0.550,0.015
0.555,0.010
0.560,0.000
0.565,0.000
0.570,0.005
0.575,0.026
0.580,0.005
0.585,0.005
0.590,0.010
0.595,0.005
0.600,0.015
0.605,0.005
0.610,0.036
0.615,0.010
0.620,0.020
0.625,0.005
0.630,0.010
0.635,0.000
0.640,0.000
0.645,0.000
0.650,0.010
0.655,0.000
0.660,0.020
0.665,0.005
0.670,0.000
0.675,0.005
0.680,0.000
0.685,0.010
0.690,0.000
0.695,0.005
0.700,0.005
0.705,0.000
0.710,0.005
0.715,0.000
0.720,0.000
0.725,0.000
0.730,0.005
0.735,0.005
0.740,0.000
0.745,0.000
0.750,0.000
0.755,0.000
0.760,0.005
0.765,0.000
0.770,0.000
0.775,0.005
0.780,0.000
0.785,0.000
0.790,0.000
0.795,0.005
0.800,0.005
0.805,0.000
0.810,0.000
0.815,0.000
0.820,0.000
0.825,0.000
0.830,0.000
0.835,0.000
0.840,0.000
0.845,0.000
0.850,0.000
0.855,0.000
0.860,0.000
0.865,0.000
0.870,0.000
0.875,0.000
0.880,0.000
0.885,0.000
0.890,0.000
0.895,0.000
0.900,0.000
0.905,0.000
0.910,0.000
0.915,0.000
0.920,0.000
0.925,0.000
0.930,0.000
0.935,0.000
0.940,0.000
0.945,0.000
0.950,0.000
0.955,0.000
0.960,0.000
0.965,0.000
0.970,0.000
0.975,0.000
0.980,0.000
0.985,0.000
0.990,0.000
0.995,0.000
