0.000,200.000
0.005,200.000
0.010,200.000
0.015,99.000
0.020,200.000
0.025,199.000
0.030,200.000
0.035,65.667
0.040,99.000
0.045,21.222
0.050,15.667
0.055,49.000
0.060,24.000
0.065,17.182
0.070,17.182
0.075,14.385
0.080,8.524
0.085,10.111
0.090,14.385
0.095,9.526
0.100,5.667
0.105,7.000
0.110,5.452
0.115,5.452
0.120,5.250
0.125,4.556
0.130,4.263
0.135,3.348
0.140,2.704
0.145,2.774
0.150,2.226
0.155,2.125
0.160,1.985
0.165,2.333
0.170,1.703
0.175,2.030
0.180,1.222
0.185,1.105
0.190,1.174
0.195,1.020
0.200,0.980
0.205,0.770
0.210,0.905
0.215,1.041
0.220,0.724
0.225,0.613
0.230,0.681
0.235,0.600
0.240,0.515
0.245,0.527
0.250,0.439
0.255,0.389
0.260,0.274
0.265,0.342
0.270,0.370
0.275,0.220
0.280,0.242
0.285,0.250
0.290,0.190
0.295,0.183
0.300,0.183
0.305,0.212
0.310,0.212
0.315,0.176
0.320,0.156
0.325,0.176
0.330,0.099
0.335,0.099
0.340,0.143
0.345,0.105
0.350,0.087
0.355,0.081
0.360,0.136
0.365,0.087
0.370,0.117
0.375,0.075
0.380,0.058
0.385,0.053
0.390,0.053
0.395,0.058
0.400,0.081
0.405,0.058
0.410,0.047
0.415,0.053
0.420,0.075
0.425,0.036
0.430,0.036
0.435,0.047
0.440,0.026
0.445,0.042
0.450,0.047
0.455,0.042
0.460,0.026
0.465,0.031
0.470,0.015
0.475,0.042
0.480,0.036
0.485,0.020
0.490,0.026
0.495,0.031
0.500,0.020
0.505,0.031
0.510,0.036
0.515,0.042
0.520,0.010
0.525,0.026
0.530,0.026
0.535,0.010
0.540,0.015
0.545,0.020
0.550,0.020
0.555,0.010
0.560,0.010
0.565,0.026
0.570,0.010
0.575,0.010
0.580,0.010
0.585,0.005
0.590,0.015
0.595,0.000
0.600,0.010
0.605,0.005
0.610,0.000
0.615,0.026
0.620,0.015
0.625,0.005
0.630,0.000
0.635,0.020
0.640,0.010
0.645,0.005
0.650,0.005
0.655,0.005
0.660,0.000
0.665,0.015
0.670,0.005
0.675,0.010
0.680,0.005
0.685,0.000
0.690,0.010
0.695,0.000
0.700,0.000
0.705,0.005
0.710,0.000
0.715,0.000
0.720,0.005
0.725,0.005
0.730,0.000
0.735,0.000
0.740,0.000
0.745,0.005
0.750,0.000
0.755,0.000
0.760,0.000
0.765,0.000
0.770,0.005
0.775,0.000
0.780,0.000
0.785,0.000
0.790,0.000
0.795,0.000
0.800,0.000
0.805,0.000
0.810,0.000
0.815,0.000
0.820,0.000
0.825,0.000
0.830,0.000
0.835,0.000
0.840,0.000
0.845,0.000
0.850,0.000
0.855,0.000
0.860,0.000
0.865,0.000
0.870,0.000
0.875,0.000
0.880,0.000
0.885,0.000
0.890,0.000
0.895,0.000
0.900,0.000
0.905,0.000
0.910,0.000
0.915,0.000
0.920,0.000
0.925,0.000
0.930,0.000
0.935,0.000
0.940,0.000
0.945,0.000
0.950,0.000
0.955,0.000
0.960,0.000
0.965,0.000
0.970,0.000
0.975,0.000
0.980,0.000
0.985,0.000
0.990,0.000
0.995,0.000
