0.000,200.000
0.005,199.000
0.010,200.000
0.015,200.000
0.020,200.000
0.025,199.000
0.030,99.000
0.035,199.000
0.040,65.667
0.045,17.182
0.050,39.000
0.055,24.000
0.060,19.000
0.065,19.000
0.070,14.385
0.075,13.286
0.080,14.385
0.085,9.526
0.090,10.765
0.095,5.061
0.100,5.667
0.105,5.452
0.110,6.143
0.115,3.878
0.120,4.882
0.125,5.667
0.130,4.263
0.135,3.762
0.140,3.348
0.145,3.651
0.150,1.941
0.155,2.175
0.160,1.564
0.165,1.985
0.170,1.817
0.175,1.597
0.180,1.439
0.185,1.299
0.190,1.247
0.195,1.273
0.200,0.770
0.205,0.770
0.210,0.709
0.215,0.709
0.220,0.905
0.225,0.709
0.230,0.550
0.235,0.471
0.240,0.471
0.245,0.538
0.250,0.361
0.255,0.429
0.260,0.333
0.265,0.190
0.270,0.307
0.275,0.282
0.280,0.290
0.285,0.176
0.290,0.198
0.295,0.198
0.300,0.163
0.305,0.143
0.310,0.190
0.315,0.124
0.320,0.130
0.325,0.143
0.330,0.143
0.335,0.143
0.340,0.143
0.345,0.087
0.350,0.099
0.355,0.124
0.360,0.081
0.365,0.105
0.370,0.070
0.375,0.136
0.380,0.042
0.385,0.053
0.390,0.053
0.395,0.042
0.400,0.124
0.405,0.036
0.410,0.058
0.415,0.058
0.420,0.058
0.425,0.070
0.430,0.070
0.435,0.053
0.440,0.058
0.445,0.042
0.450,0.070
0.455,0.036
0.460,0.036
0.465,0.036
0.470,0.053
0.475,0.042
0.480,0.031
0.485,0.026
0.490,0.031
0.495,0.020
0.500,0.020
0.505,0.036
0.510,0.010
0.515,0.015
0.520,0.015
0.525,0.031
0.530,0.020
0.535,0.005
0.540,0.020
0.545,0.010
0.550,0.015
0.555,0.005
0.560,0.031
0.565,0.015
0.570,0.010
0.575,0.026
0.580,0.010
0.585,0.005
0.590,0.000
0.595,0.010
0.600,0.020
0.605,0.015
0.610,0.026
0.615,0.005
0.620,0.010
0.625,0.010
0.630,0.010
0.635,0.005
0.640,0.005
0.645,0.000
0.650,0.010
0.655,0.005
0.660,0.010
0.665,0.000
0.670,0.000
0.675,0.010
0.680,0.010
0.685,0.005
0.690,0.000
0.695,0.000
0.700,0.005
0.705,0.000
0.710,0.000
0.715,0.000
0.720,0.005
0.725,0.000
0.730,0.010
0.735,0.005
0.740,0.000
0.745,0.000
0.750,0.000
0.755,0.005
0.760,0.005
0.765,0.000
0.770,0.000
0.775,0.000
0.780,0.000
0.785,0.000
0.790,0.000
0.795,0.000
0.800,0.000
0.805,0.000
0.810,0.000
0.815,0.000
0.820,0.000
0.825,0.005
0.830,0.000
0.835,0.000
0.840,0.000
0.845,0.005
0.850,0.000
0.855,0.000
0.860,0.000
0.865,0.000
0.870,0.000
0.875,0.000
0.880,0.000
0.885,0.000
0.890,0.000
0.895,0.000
0.900,0.000
0.905,0.000
0.910,0.000
0.915,0.000
0.920,0.000
0.925,0.000
0.930,0.000
0.935,0.000
0.940,0.000
0.945,0.000
0.950,0.000
0.955,0.000
0.960,0.000
0.965,0.000
0.970,0.000
0.975,0.000
0.980,0.000
0.985,0.000
0.990,0.000
0.995,0.000
